"会話ID","name","text","charId","演出備考"
"ABYSS_LEONARD","ジョセフ","レナード。お前、目が戻ってるな。
だったら剣を下ろせ。まだ間に合うって、俺に言わせろ。","101","種別=会話; 行=3/8; 参照=abyss_leonard_battle:actions[0]; event=abyss_leonard_battle; actions=[CONV(value=""ABYSS_LEONARD"") -> LB_ADD_PARTY(charId=101,amount=5,source=""story"") -> BOSS(value=302010,winEventId=""abyss_leonard_clear"")]"
"ABYSS_LEONARD","黒雷のレナード","間に合わぬ。体はもう深淵のものだ。
だが悔いる心だけは、まだ奪われずに残っている。","","種別=会話; 行=4/8; 参照=abyss_leonard_battle:actions[0]; event=abyss_leonard_battle; actions=[CONV(value=""ABYSS_LEONARD"") -> LB_ADD_PARTY(charId=101,amount=5,source=""story"") -> BOSS(value=302010,winEventId=""abyss_leonard_clear"")]"
"ABYSS_LEONARD","黒雷のレナード","私は斬った。守るためだと、自分に言い聞かせて。
斬った者の顔を、勝利の陰へ埋めて歩いた。","","種別=会話; 行=5/8; 参照=abyss_leonard_battle:actions[0]; event=abyss_leonard_battle; actions=[CONV(value=""ABYSS_LEONARD"") -> LB_ADD_PARTY(charId=101,amount=5,source=""story"") -> BOSS(value=302010,winEventId=""abyss_leonard_clear"")]"
"ABYSS_LEONARD","ジョセフ","言い訳を聞きに来たんじゃねえ。
お前を責めに来たんでもねえ。止めに来たんだ。","101","種別=会話; 行=6/8; 参照=abyss_leonard_battle:actions[0]; event=abyss_leonard_battle; actions=[CONV(value=""ABYSS_LEONARD"") -> LB_ADD_PARTY(charId=101,amount=5,source=""story"") -> BOSS(value=302010,winEventId=""abyss_leonard_clear"")]"
"ABYSS_LEONARD","黒雷のレナード","ならば頼む、盾よ。
かつて最強の剣と呼ばれた男の、最後の狂いを受け止めてくれ。","","種別=会話; 行=7/8; 参照=abyss_leonard_battle:actions[0]; event=abyss_leonard_battle; actions=[CONV(value=""ABYSS_LEONARD"") -> LB_ADD_PARTY(charId=101,amount=5,source=""story"") -> BOSS(value=302010,winEventId=""abyss_leonard_clear"")]"
"ABYSS_LEONARD","ジョセフ","ああ。最強の盾は、まだ折れてねえ。
友の剣くらい、泣きながらでも止めてやる。","101","種別=会話; 行=8/8; 参照=abyss_leonard_battle:actions[0]; event=abyss_leonard_battle; actions=[CONV(value=""ABYSS_LEONARD"") -> LB_ADD_PARTY(charId=101,amount=5,source=""story"") -> BOSS(value=302010,winEventId=""abyss_leonard_clear"")]"
"ABYSS_LEONARD_CLEAR","システム","剣の震えが止まった。
雷の残滓は、ジョセフの盾に触れて、小さな火花を一つだけ散らした。","","種別=会話; 行=1/3; 参照=abyss_leonard_clear:actions[0]; event=abyss_leonard_clear; actions=[CONV(value=""ABYSS_LEONARD_CLEAR"") -> FLAG(key=""abyssLeonardDefeated"") -> IF_FLAG(key=""abyssFirstBarrierCleared""){then:[CONV(value=""ABYSS_FIRST_BARRIER_CLEAR"")]}]"
"ABYSS_LEONARD_CLEAR","黒雷のレナード","……すまなかった。","","種別=会話; 行=2/3; 参照=abyss_leonard_clear:actions[0]; event=abyss_leonard_clear; actions=[CONV(value=""ABYSS_LEONARD_CLEAR"") -> FLAG(key=""abyssLeonardDefeated"") -> IF_FLAG(key=""abyssFirstBarrierCleared""){then:[CONV(value=""ABYSS_FIRST_BARRIER_CLEAR"")]}]"
"ABYSS_LEONARD_CLEAR","ジョセフ","謝る相手は山ほどいる。
俺が全部、覚えておく。だから今は、休め。","101","種別=会話; 行=3/3; 参照=abyss_leonard_clear:actions[0]; event=abyss_leonard_clear; actions=[CONV(value=""ABYSS_LEONARD_CLEAR"") -> FLAG(key=""abyssLeonardDefeated"") -> IF_FLAG(key=""abyssFirstBarrierCleared""){then:[CONV(value=""ABYSS_FIRST_BARRIER_CLEAR"")]}]"
"ABYSS_ELICIA","システム","風が同じ向きに吹き続ける。
迷いも声も、不要な荷物のように押し流されていく。","","種別=会話; 行=1/6; 参照=abyss_elicia_battle:actions[0]; event=abyss_elicia_battle; actions=[CONV(value=""ABYSS_ELICIA"") -> LB_ADD_PARTY(charId=106,amount=5,source=""story"") -> BOSS(value=302020,winEventId=""abyss_elicia_clear"")]"
"ABYSS_ELICIA","死風のエリシア","風は国のために吹く。
福音を運び、従わぬ火を消し、逆らう息を奪う神の息吹。","","種別=会話; 行=2/6; 参照=abyss_elicia_battle:actions[0]; event=abyss_elicia_battle; actions=[CONV(value=""ABYSS_ELICIA"") -> LB_ADD_PARTY(charId=106,amount=5,source=""story"") -> BOSS(value=302020,winEventId=""abyss_elicia_clear"")]"
"ABYSS_ELICIA","エリーゼ","違う。風は、人の背中を押すものだ。
洗濯物を乾かして、子どもの凧を持ち上げて、帰る道を知らせるものだ！","106","種別=会話; 行=3/6; 参照=abyss_elicia_battle:actions[0]; event=abyss_elicia_battle; actions=[CONV(value=""ABYSS_ELICIA"") -> LB_ADD_PARTY(charId=106,amount=5,source=""story"") -> BOSS(value=302020,winEventId=""abyss_elicia_clear"")]"
"ABYSS_ELICIA","死風のエリシア","小さな暮らしは、国の風下に置くもの。
旗が立つ限り、いくつかの家が潰れても国は残る。","","種別=会話; 行=4/6; 参照=abyss_elicia_battle:actions[0]; event=abyss_elicia_battle; actions=[CONV(value=""ABYSS_ELICIA"") -> LB_ADD_PARTY(charId=106,amount=5,source=""story"") -> BOSS(value=302020,winEventId=""abyss_elicia_clear"")]"
"ABYSS_ELICIA","エリーゼ","家の灯りを知らない国なんて、ただの大きな箱です！
人の暮らしを運ばない風を、私は福音なんて呼ばない！","106","種別=会話; 行=5/6; 参照=abyss_elicia_battle:actions[0]; event=abyss_elicia_battle; actions=[CONV(value=""ABYSS_ELICIA"") -> LB_ADD_PARTY(charId=106,amount=5,source=""story"") -> BOSS(value=302020,winEventId=""abyss_elicia_clear"")]"
"ABYSS_ELICIA","死風のエリシア","ならば吹いてみなさい。
あなたの弱い息で、国のために荒れる私の風を裂いてみせなさい。","","種別=会話; 行=6/6; 参照=abyss_elicia_battle:actions[0]; event=abyss_elicia_battle; actions=[CONV(value=""ABYSS_ELICIA"") -> LB_ADD_PARTY(charId=106,amount=5,source=""story"") -> BOSS(value=302020,winEventId=""abyss_elicia_clear"")]"
"ABYSS_ELICIA_CLEAR","システム","押し流すだけだった風がほどけ、誰かの窓辺を撫でるような弱い風になった。","","種別=会話; 行=1/2; 参照=abyss_elicia_clear:actions[0]; event=abyss_elicia_clear; actions=[CONV(value=""ABYSS_ELICIA_CLEAR"") -> FLAG(key=""abyssEliciaDefeated"") -> IF_FLAG(key=""abyssFirstBarrierCleared""){then:[CONV(value=""ABYSS_FIRST_BARRIER_CLEAR"")]}]"
"ABYSS_ELICIA_CLEAR","エリーゼ","弱い息でも、火を消すためだけにあるんじゃない。
……帰り道を教える風に、いつか戻れますように。","106","種別=会話; 行=2/2; 参照=abyss_elicia_clear:actions[0]; event=abyss_elicia_clear; actions=[CONV(value=""ABYSS_ELICIA_CLEAR"") -> FLAG(key=""abyssEliciaDefeated"") -> IF_FLAG(key=""abyssFirstBarrierCleared""){then:[CONV(value=""ABYSS_FIRST_BARRIER_CLEAR"")]}]"
"ABYSS_FIRST_BARRIER_CLEAR","システム","雷と風、二つの結界核が失われた。
深淵都市ビスタを覆っていた第一層の結界が砕け、南西門への道が開いた。","","種別=会話; 行=1/2; 参照=abyss_leonard_clear:actions[2].then[0]; event=abyss_leonard_clear; actions=[CONV(value=""ABYSS_LEONARD_CLEAR"") -> FLAG(key=""abyssLeonardDefeated"") -> IF_FLAG(key=""abyssFirstBarrierCleared""){then:[CONV(value=""ABYSS_FIRST_BARRIER_CLEAR"")]}] || 参照=abyss_elicia_clear:actions[2].then[0]; event=abyss_elicia_clear; actions=[CONV(value=""ABYSS_ELICIA_CLEAR"") -> FLAG(key=""abyssEliciaDefeated"") -> IF_FLAG(key=""abyssFirstBarrierCleared""){then:[CONV(value=""ABYSS_FIRST_BARRIER_CLEAR"")]}]"
"ABYSS_FIRST_BARRIER_CLEAR","シャニー","ビスタの向こうへ進める。
でも、さらに北には別の結界が残っている。","306","種別=会話; 行=2/2; 参照=abyss_leonard_clear:actions[2].then[0]; event=abyss_leonard_clear; actions=[CONV(value=""ABYSS_LEONARD_CLEAR"") -> FLAG(key=""abyssLeonardDefeated"") -> IF_FLAG(key=""abyssFirstBarrierCleared""){then:[CONV(value=""ABYSS_FIRST_BARRIER_CLEAR"")]}] || 参照=abyss_elicia_clear:actions[2].then[0]; event=abyss_elicia_clear; actions=[CONV(value=""ABYSS_ELICIA_CLEAR"") -> FLAG(key=""abyssEliciaDefeated"") -> IF_FLAG(key=""abyssFirstBarrierCleared""){then:[CONV(value=""ABYSS_FIRST_BARRIER_CLEAR"")]}]"
"ABYSS_SYRIS","システム","息が白く落ちる。床で凍ったその息は、
踏み出すたびに、薄い悲鳴のような音を立てた。","","種別=会話; 行=1/9; 参照=abyss_syris_battle:actions[0]; event=abyss_syris_battle; actions=[CONV(value=""ABYSS_SYRIS"") -> LB_ADD_PARTY(charId=104,amount=5,source=""story"") -> BOSS(value=302030,winEventId=""abyss_syris_clear"")]"
"ABYSS_SYRIS","極零のシーリス","水は始まり。水は終わり。
万物は水から立ち上がり、最後には水底へ還る。","","種別=会話; 行=2/9; 参照=abyss_syris_battle:actions[0]; event=abyss_syris_battle; actions=[CONV(value=""ABYSS_SYRIS"") -> LB_ADD_PARTY(charId=104,amount=5,source=""story"") -> BOSS(value=302030,winEventId=""abyss_syris_clear"")]"
"ABYSS_SYRIS","極零のシーリス","失敗した世界なら、沈めればいい。
底で静かに冷やし、濁りを沈ませ、また生み直せばいい。","","種別=会話; 行=3/9; 参照=abyss_syris_battle:actions[0]; event=abyss_syris_battle; actions=[CONV(value=""ABYSS_SYRIS"") -> LB_ADD_PARTY(charId=104,amount=5,source=""story"") -> BOSS(value=302030,winEventId=""abyss_syris_clear"")]"
"ABYSS_SYRIS","ケイト","……違います。水だけでは、命は育ちません。
凍った水底にあるのは、眠りであって未来じゃない。","104","種別=会話; 行=4/9; 参照=abyss_syris_battle:actions[0]; event=abyss_syris_battle; actions=[CONV(value=""ABYSS_SYRIS"") -> LB_ADD_PARTY(charId=104,amount=5,source=""story"") -> BOSS(value=302030,winEventId=""abyss_syris_clear"")]"
"ABYSS_SYRIS","極零のシーリス","震えているわ。その手で、何を読み解くの？
机の上で水を測る子に、沈む世界が止められるのかしら。","","種別=会話; 行=5/9; 参照=abyss_syris_battle:actions[0]; event=abyss_syris_battle; actions=[CONV(value=""ABYSS_SYRIS"") -> LB_ADD_PARTY(charId=104,amount=5,source=""story"") -> BOSS(value=302030,winEventId=""abyss_syris_clear"")]"
"ABYSS_SYRIS","ケイト","怖くないと言えば嘘になります。
でも、水だけの静けさより、火のある台所の方が僕は好きです。","104","種別=会話; 行=6/9; 参照=abyss_syris_battle:actions[0]; event=abyss_syris_battle; actions=[CONV(value=""ABYSS_SYRIS"") -> LB_ADD_PARTY(charId=104,amount=5,source=""story"") -> BOSS(value=302030,winEventId=""abyss_syris_clear"")]"
"ABYSS_SYRIS","ケイト","風が窓を鳴らして、雷で目が覚めて、
闇に休んで、光で朝を知る。命は、そうやって巡るんです。","104","種別=会話; 行=7/9; 参照=abyss_syris_battle:actions[0]; event=abyss_syris_battle; actions=[CONV(value=""ABYSS_SYRIS"") -> LB_ADD_PARTY(charId=104,amount=5,source=""story"") -> BOSS(value=302030,winEventId=""abyss_syris_clear"")]"
"ABYSS_SYRIS","ケイト","水だけで作る世界は、癒しではありません。
それは、誰の声も届かない冷たい混沌です。","104","種別=会話; 行=8/9; 参照=abyss_syris_battle:actions[0]; event=abyss_syris_battle; actions=[CONV(value=""ABYSS_SYRIS"") -> LB_ADD_PARTY(charId=104,amount=5,source=""story"") -> BOSS(value=302030,winEventId=""abyss_syris_clear"")]"
"ABYSS_SYRIS","極零のシーリス","ならば示しなさい。
あなたの震える手が、私の氷より深く命へ届くのだと。","","種別=会話; 行=9/9; 参照=abyss_syris_battle:actions[0]; event=abyss_syris_battle; actions=[CONV(value=""ABYSS_SYRIS"") -> LB_ADD_PARTY(charId=104,amount=5,source=""story"") -> BOSS(value=302030,winEventId=""abyss_syris_clear"")]"
"ABYSS_SYRIS_CLEAR","システム","凍った息が溶け、床に細い水筋を作った。
その水は、深淵の奥へは流れず、足元で静かに澄んだ。","","種別=会話; 行=1/2; 参照=abyss_syris_clear:actions[0]; event=abyss_syris_clear; actions=[CONV(value=""ABYSS_SYRIS_CLEAR"") -> FLAG(key=""abyssSyrisDefeated"") -> IF_FLAG(key=""abyssSecondBarrierCleared""){then:[CONV(value=""ABYSS_SECOND_BARRIER_CLEAR"")]}]"
"ABYSS_SYRIS_CLEAR","ケイト","水は、全部を沈めるためのものじゃない。
手を洗って、喉を潤して、明日へ渡すためのものです。","104","種別=会話; 行=2/2; 参照=abyss_syris_clear:actions[0]; event=abyss_syris_clear; actions=[CONV(value=""ABYSS_SYRIS_CLEAR"") -> FLAG(key=""abyssSyrisDefeated"") -> IF_FLAG(key=""abyssSecondBarrierCleared""){then:[CONV(value=""ABYSS_SECOND_BARRIER_CLEAR"")]}]"
"ABYSS_GRAD","システム","床の亀裂から火が噴いた。
石畳が赤く溶け、逃げ道が一つずつ炎に塗り潰される。","","種別=会話; 行=1/8; 参照=abyss_grad_battle:actions[0]; event=abyss_grad_battle; actions=[CONV(value=""ABYSS_GRAD"") -> LB_ADD_PARTY(charIds=[109,110],amount=5,source=""story"") -> BOSS(value=302040,winEventId=""abyss_grad_clear"")]"
"ABYSS_GRAD","焦熱のグラド","火山の時とは違うぞ、小僧ども。
ここでは炎が、世界の骨まで食う。光も闇も、混沌すら灰だ。","","種別=会話; 行=2/8; 参照=abyss_grad_battle:actions[0]; event=abyss_grad_battle; actions=[CONV(value=""ABYSS_GRAD"") -> LB_ADD_PARTY(charIds=[109,110],amount=5,source=""story"") -> BOSS(value=302040,winEventId=""abyss_grad_clear"")]"
"ABYSS_GRAD","焦熱のグラド","炎こそ最強だ。生み、壊し、灰まで支配する。
鍋の下で眠るだけの火に、本質などない。","","種別=会話; 行=3/8; 参照=abyss_grad_battle:actions[0]; event=abyss_grad_battle; actions=[CONV(value=""ABYSS_GRAD"") -> LB_ADD_PARTY(charIds=[109,110],amount=5,source=""story"") -> BOSS(value=302040,winEventId=""abyss_grad_clear"")]"
"ABYSS_GRAD","サラ","違います。鍋の下の火が、どれだけ人を生かしてきたか。
凍えた手も、濡れた服も、帰りを待つ灯りも、火が守ってきました。","110","種別=会話; 行=4/8; 参照=abyss_grad_battle:actions[0]; event=abyss_grad_battle; actions=[CONV(value=""ABYSS_GRAD"") -> LB_ADD_PARTY(charIds=[109,110],amount=5,source=""story"") -> BOSS(value=302040,winEventId=""abyss_grad_clear"")]"
"ABYSS_GRAD","焦熱のグラド","守る火だと？　甘い匂いがするな、小娘。
その甘さごと焦がしてやろう。","","種別=会話; 行=5/8; 参照=abyss_grad_battle:actions[0]; event=abyss_grad_battle; actions=[CONV(value=""ABYSS_GRAD"") -> LB_ADD_PARTY(charIds=[109,110],amount=5,source=""story"") -> BOSS(value=302040,winEventId=""abyss_grad_clear"")]"
"ABYSS_GRAD","ガイル","火は支配するもんじゃねえ。
胸に宿して、信念を燃やして、誰かを守り抜くもんだ。","109","種別=会話; 行=6/8; 参照=abyss_grad_battle:actions[0]; event=abyss_grad_battle; actions=[CONV(value=""ABYSS_GRAD"") -> LB_ADD_PARTY(charIds=[109,110],amount=5,source=""story"") -> BOSS(value=302040,winEventId=""abyss_grad_clear"")]"
"ABYSS_GRAD","ガイル","俺の炎は、俺のためじゃない。
大事な奴を焼かせないために、何度でも燃やす灯だ！","109","種別=会話; 行=7/8; 参照=abyss_grad_battle:actions[0]; event=abyss_grad_battle; actions=[CONV(value=""ABYSS_GRAD"") -> LB_ADD_PARTY(charIds=[109,110],amount=5,source=""story"") -> BOSS(value=302040,winEventId=""abyss_grad_clear"")]"
"ABYSS_GRAD","焦熱のグラド","ならば証明してみせろ。
俺の豪火より、貴様らのちっぽけな灯こそが炎の神髄であるのだと！","","種別=会話; 行=8/8; 参照=abyss_grad_battle:actions[0]; event=abyss_grad_battle; actions=[CONV(value=""ABYSS_GRAD"") -> LB_ADD_PARTY(charIds=[109,110],amount=5,source=""story"") -> BOSS(value=302040,winEventId=""abyss_grad_clear"")]"
"ABYSS_GRAD_CLEAR","システム","炎は消えなかった。
ただ、焼き尽くす赤から、手をかざせる橙へと色を戻した。","","種別=会話; 行=1/3; 参照=abyss_grad_clear:actions[0]; event=abyss_grad_clear; actions=[CONV(value=""ABYSS_GRAD_CLEAR"") -> FLAG(key=""abyssGradDefeated"") -> IF_FLAG(key=""abyssSecondBarrierCleared""){then:[CONV(value=""ABYSS_SECOND_BARRIER_CLEAR"")]}]"
"ABYSS_GRAD_CLEAR","サラ","火は怖いです。でも、怖いからこそ、丁寧に扱うんです。
誰かの夕食を焦がさないように。","110","種別=会話; 行=2/3; 参照=abyss_grad_clear:actions[0]; event=abyss_grad_clear; actions=[CONV(value=""ABYSS_GRAD_CLEAR"") -> FLAG(key=""abyssGradDefeated"") -> IF_FLAG(key=""abyssSecondBarrierCleared""){then:[CONV(value=""ABYSS_SECOND_BARRIER_CLEAR"")]}]"
"ABYSS_GRAD_CLEAR","ガイル","ああ。豪火より先に、守る灯を絶やさねえ。
それが俺たちの炎だ。","109","種別=会話; 行=3/3; 参照=abyss_grad_clear:actions[0]; event=abyss_grad_clear; actions=[CONV(value=""ABYSS_GRAD_CLEAR"") -> FLAG(key=""abyssGradDefeated"") -> IF_FLAG(key=""abyssSecondBarrierCleared""){then:[CONV(value=""ABYSS_SECOND_BARRIER_CLEAR"")]}]"
"ABYSS_SECOND_BARRIER_CLEAR","システム","水と火、残る二つの結界核が消滅した。
混沌魔城レガシオンを閉ざしていた第二層の結界が崩れ去った。","","種別=会話; 行=1/2; 参照=abyss_syris_clear:actions[2].then[0]; event=abyss_syris_clear; actions=[CONV(value=""ABYSS_SYRIS_CLEAR"") -> FLAG(key=""abyssSyrisDefeated"") -> IF_FLAG(key=""abyssSecondBarrierCleared""){then:[CONV(value=""ABYSS_SECOND_BARRIER_CLEAR"")]}] || 参照=abyss_grad_clear:actions[2].then[0]; event=abyss_grad_clear; actions=[CONV(value=""ABYSS_GRAD_CLEAR"") -> FLAG(key=""abyssGradDefeated"") -> IF_FLAG(key=""abyssSecondBarrierCleared""){then:[CONV(value=""ABYSS_SECOND_BARRIER_CLEAR"")]}]"
"ABYSS_SECOND_BARRIER_CLEAR","魔王ゼノン","これで魔城までの道は繋がった。
深淵王の喉元へ、ようやく刃が届く。","402","種別=会話; 行=2/2; 参照=abyss_syris_clear:actions[2].then[0]; event=abyss_syris_clear; actions=[CONV(value=""ABYSS_SYRIS_CLEAR"") -> FLAG(key=""abyssSyrisDefeated"") -> IF_FLAG(key=""abyssSecondBarrierCleared""){then:[CONV(value=""ABYSS_SECOND_BARRIER_CLEAR"")]}] || 参照=abyss_grad_clear:actions[2].then[0]; event=abyss_grad_clear; actions=[CONV(value=""ABYSS_GRAD_CLEAR"") -> FLAG(key=""abyssGradDefeated"") -> IF_FLAG(key=""abyssSecondBarrierCleared""){then:[CONV(value=""ABYSS_SECOND_BARRIER_CLEAR"")]}]"
"ABYSS_VELD","システム","白い鎧が黒く脈打っている。
混沌の騎士は、祈る者の列を見下ろすように剣を構えた。","","種別=会話; 行=1/11; 参照=abyss_veld_battle:actions[0]; event=abyss_veld_battle; actions=[CONV(value=""ABYSS_VELD"") -> LB_ADD_PARTY(charId=204,amount=5,source=""story"") -> BOSS(value=302050,winEventId=""abyss_veld_clear"")]"
"ABYSS_VELD","昏迷の黒騎士ヴェルド","遅い。あまりに遅い。
救いを名乗る足音は、いつも血の跡を踏んでから届く。","","種別=会話; 行=2/11; 参照=abyss_veld_battle:actions[0]; event=abyss_veld_battle; actions=[CONV(value=""ABYSS_VELD"") -> LB_ADD_PARTY(charId=204,amount=5,source=""story"") -> BOSS(value=302050,winEventId=""abyss_veld_clear"")]"
"ABYSS_VELD","レイラ","ヴェルド様……。
その声で、そんなことを言わないでください。","204","種別=会話; 行=3/11; 参照=abyss_veld_battle:actions[0]; event=abyss_veld_battle; actions=[CONV(value=""ABYSS_VELD"") -> LB_ADD_PARTY(charId=204,amount=5,source=""story"") -> BOSS(value=302050,winEventId=""abyss_veld_clear"")]"
"ABYSS_VELD","昏迷の黒騎士ヴェルド","城門を閉じろ。外の泣き声は、壁の厚みで消える。
救いとは、残す命と捧げる命を選ぶことだ。","","種別=会話; 行=4/11; 参照=abyss_veld_battle:actions[0]; event=abyss_veld_battle; actions=[CONV(value=""ABYSS_VELD"") -> LB_ADD_PARTY(charId=204,amount=5,source=""story"") -> BOSS(value=302050,winEventId=""abyss_veld_clear"")]"
"ABYSS_VELD","レイラ","それは、あなたの言葉ではありません。
あなたは、門の外で泣く子にこそ毛布を掛ける人でした。","204","種別=会話; 行=5/11; 参照=abyss_veld_battle:actions[0]; event=abyss_veld_battle; actions=[CONV(value=""ABYSS_VELD"") -> LB_ADD_PARTY(charId=204,amount=5,source=""story"") -> BOSS(value=302050,winEventId=""abyss_veld_clear"")]"
"ABYSS_VELD","昏迷の黒騎士ヴェルド","黙れ。名を呼ぶな。
光に選ばれた者も、光に縋る者も、等しく膝をつかせてやる。","","種別=会話; 行=6/11; 参照=abyss_veld_battle:actions[0]; event=abyss_veld_battle; actions=[CONV(value=""ABYSS_VELD"") -> LB_ADD_PARTY(charId=204,amount=5,source=""story"") -> BOSS(value=302050,winEventId=""abyss_veld_clear"")]"
"ABYSS_VELD","システム","振り上げた剣の下で、首元のペンダントがかすかに揺れた。
黒い鎧の中で、その小さな光だけが消えていない。","","種別=会話; 行=7/11; 参照=abyss_veld_battle:actions[0]; event=abyss_veld_battle; actions=[CONV(value=""ABYSS_VELD"") -> LB_ADD_PARTY(charId=204,amount=5,source=""story"") -> BOSS(value=302050,winEventId=""abyss_veld_clear"")]"
"ABYSS_VELD","レイラ","……まだ、持っていてくれた。
深淵が捨て忘れたのでもいい。そこに、呼びかけます。","204","種別=会話; 行=8/11; 参照=abyss_veld_battle:actions[0]; event=abyss_veld_battle; actions=[CONV(value=""ABYSS_VELD"") -> LB_ADD_PARTY(charId=204,amount=5,source=""story"") -> BOSS(value=302050,winEventId=""abyss_veld_clear"")]"
"ABYSS_VELD","レイラ","聖騎士として、あなたの非道を止める。
娘として、その胸に残った灯を、最後まで信じる。","204","種別=会話; 行=9/11; 参照=abyss_veld_battle:actions[0]; event=abyss_veld_battle; actions=[CONV(value=""ABYSS_VELD"") -> LB_ADD_PARTY(charId=204,amount=5,source=""story"") -> BOSS(value=302050,winEventId=""abyss_veld_clear"")]"
"ABYSS_VELD","昏迷の黒騎士ヴェルド","灯など、踏めば消える。
来い。希望ごと斬り伏せ、泣き声を深淵の底へ落としてやる。","","種別=会話; 行=10/11; 参照=abyss_veld_battle:actions[0]; event=abyss_veld_battle; actions=[CONV(value=""ABYSS_VELD"") -> LB_ADD_PARTY(charId=204,amount=5,source=""story"") -> BOSS(value=302050,winEventId=""abyss_veld_clear"")]"
"ABYSS_VELD","レイラ","目を覚ませ、バカ親父。
今度は私が、あなたの頬を叩く番です。","204","種別=会話; 行=11/11; 参照=abyss_veld_battle:actions[0]; event=abyss_veld_battle; actions=[CONV(value=""ABYSS_VELD"") -> LB_ADD_PARTY(charId=204,amount=5,source=""story"") -> BOSS(value=302050,winEventId=""abyss_veld_clear"")]"
"ABYSS_VELD_CLEAR","システム","黒い脈動が鎧から抜け落ちた。
ヴェルドの剣が床を打ち、レイラは自分の剣を放り捨てて駆け寄った。","","種別=会話; 行=1/13; 参照=abyss_veld_clear:actions[0]; event=abyss_veld_clear; actions=[CONV(value=""ABYSS_VELD_CLEAR"") -> FLAG(key=""abyssVeldDefeated"")]"
"ABYSS_VELD_CLEAR","レイラ","父さん……！","204","種別=会話; 行=2/13; 参照=abyss_veld_clear:actions[0]; event=abyss_veld_clear; actions=[CONV(value=""ABYSS_VELD_CLEAR"") -> FLAG(key=""abyssVeldDefeated"")]"
"ABYSS_VELD_CLEAR","昏迷の黒騎士ヴェルド","泣き虫は……変わらんな、レイラ。
昔もそうだ。転んでは、私の袖を濡らした。","","種別=会話; 行=3/13; 参照=abyss_veld_clear:actions[0]; event=abyss_veld_clear; actions=[CONV(value=""ABYSS_VELD_CLEAR"") -> FLAG(key=""abyssVeldDefeated"")]"
"ABYSS_VELD_CLEAR","システム","ヴェルドは震える手を伸ばし、
子どもをあやすように、レイラの涙を親指でぬぐった。","","種別=会話; 行=4/13; 参照=abyss_veld_clear:actions[0]; event=abyss_veld_clear; actions=[CONV(value=""ABYSS_VELD_CLEAR"") -> FLAG(key=""abyssVeldDefeated"")]"
"ABYSS_VELD_CLEAR","昏迷の黒騎士ヴェルド","すまん、レイラ。怖かったろう。
守れと教えた手で、お前の世界を傷つけた。","","種別=会話; 行=5/13; 参照=abyss_veld_clear:actions[0]; event=abyss_veld_clear; actions=[CONV(value=""ABYSS_VELD_CLEAR"") -> FLAG(key=""abyssVeldDefeated"")]"
"ABYSS_VELD_CLEAR","レイラ","……うん。怖かった。
でも、今はここにいる。父さんが、ここにいる。","204","種別=会話; 行=6/13; 参照=abyss_veld_clear:actions[0]; event=abyss_veld_clear; actions=[CONV(value=""ABYSS_VELD_CLEAR"") -> FLAG(key=""abyssVeldDefeated"")]"
"ABYSS_VELD_CLEAR","昏迷の黒騎士ヴェルド","ああ……最後に、お前の声を聞けた。
泣くなとは言わん。涙のあとで、顔を上げろ。","","種別=会話; 行=7/13; 参照=abyss_veld_clear:actions[0]; event=abyss_veld_clear; actions=[CONV(value=""ABYSS_VELD_CLEAR"") -> FLAG(key=""abyssVeldDefeated"")]"
"ABYSS_VELD_CLEAR","レイラ","……はい。","204","種別=会話; 行=8/13; 参照=abyss_veld_clear:actions[0]; event=abyss_veld_clear; actions=[CONV(value=""ABYSS_VELD_CLEAR"") -> FLAG(key=""abyssVeldDefeated"")]"
"ABYSS_VELD_CLEAR","システム","ヴェルドの瞳に、かすかな光が戻る。
彼はレイラの向こうに立つ者たちを、静かに見つめた。","","種別=会話; 行=9/13; 参照=abyss_veld_clear:actions[0]; event=abyss_veld_clear; actions=[CONV(value=""ABYSS_VELD_CLEAR"") -> FLAG(key=""abyssVeldDefeated"")]"
"ABYSS_VELD_CLEAR","昏迷の黒騎士ヴェルド","……世界を、守ってくれ。","","種別=会話; 行=10/13; 参照=abyss_veld_clear:actions[0]; event=abyss_veld_clear; actions=[CONV(value=""ABYSS_VELD_CLEAR"") -> FLAG(key=""abyssVeldDefeated"")]"
"ABYSS_VELD_CLEAR","昏迷の黒騎士ヴェルド","救世主たち。","","種別=会話; 行=11/13; 参照=abyss_veld_clear:actions[0]; event=abyss_veld_clear; actions=[CONV(value=""ABYSS_VELD_CLEAR"") -> FLAG(key=""abyssVeldDefeated"")]"
"ABYSS_VELD_CLEAR","システム","ヴェルドはレイラの膝の中で、静かに息を吐いた。
床には輝く剣が、レイラの腕には古いペンダントが残された。","","種別=会話; 行=12/13; 参照=abyss_veld_clear:actions[0]; event=abyss_veld_clear; actions=[CONV(value=""ABYSS_VELD_CLEAR"") -> FLAG(key=""abyssVeldDefeated"")]"
"ABYSS_VELD_CLEAR","レイラ","……行きます。
泣き止むのは、深淵を断ってからです。","204","種別=会話; 行=13/13; 参照=abyss_veld_clear:actions[0]; event=abyss_veld_clear; actions=[CONV(value=""ABYSS_VELD_CLEAR"") -> FLAG(key=""abyssVeldDefeated"")]"
